"metadata_tool","metadata_link"
"VirtualShield VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VirusTotalC2","https://github.com/RATandC2/VirusTotalC2"
"vncpwdump","https://www.codebus.net/d-2v0u.html"
"vncviewer","N/A"
"VoidCrypt","https://github.com/rivitna/Malware"
"Volumiser","https://github.com/CCob/Volumiser"
"VPN Free","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPN Master","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPN Professional","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPN PROXY MASTER","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPN Unlimited Free","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPN.AC","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPN-free.pro","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPNMatic","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"VPNPivot","https://github.com/0x36/VPNPivot"
"vRealizeLogInsightRCE","https://github.com/horizon3ai/vRealizeLogInsightRCE"
"vscode","https://twitter.com/code/status/1699869087071899669"
"vscode","https://badoption.eu/blog/2023/01/31/code_c2.html"
"vsftpd","https://github.com/dagwieers/vsftpd/"
"vssadmin","N/A"
"vssadmin","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"Vulmap","https://github.com/vulmon/Vulmap"
"w3af","https://w3af.org/"
"Wachee VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"WAF-bypass-Cheat-Sheet","https://github.com/Bo0oM/WAF-bypass-Cheat-Sheet"
"wafw00f","https://github.com/EnableSecurity/wafw00f"
"wapiti","https://github.com/wapiti-scanner/wapiti"
"warberry","https://github.com/secgroundzero/warberry"
"wbadmin","N/A"
"wce","https://www.kali.org/tools/wce/"
"WDExtract","https://github.com/hfiref0x/WDExtract/"
"weakpass","https://github.com/zzzteph/weakpass"
"webBrowserPassView","https://www.nirsoft.net/utils/web_browser_password.html"
"WebDavC2","https://github.com/Arno0x/WebDavC2"
"WebDeveloperSecurityChecklist","https://github.com/virajkulkarni14/WebDeveloperSecurityChecklist"
"web-hacking-toolkit","https://github.com/signedsecurity/web-hacking-toolkit"
"weevely","https://github.com/sunge/Weevely"
"Weevely3","https://github.com/epinna/weevely3"
"wePWNise","https://github.com/FSecureLABS/wePWNise"
"WerTrigger","https://github.com/sailay1996/WerTrigger"
"westwind","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"wetransfer","https://twitter.com/mthcht/status/1658853848323182597"
"WeVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"wevtutil","N/A"
"wfuzz","https://github.com/xmendez/wfuzz"
"WhatBreach","https://github.com/Ekultek/WhatBreach"
"whatlicense","https://github.com/charlesnathansmith/whatlicense"
"where","https://thedfirreport.com/2023/04/03/malicious-iso-file-leads-to-domain-wide-ransomware/"
"WheresMyImplant","https://github.com/0xbadjuju/WheresMyImplant"
"whiskeysamlandfriends","https://github.com/secureworks/whiskeysamlandfriends"
"whoami","N/A"
"whoami","https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-347a"
"whoami","https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1485/T1485.yaml"
"Whoer VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"wifi-arsenal","https://github.com/0x90/wifi-arsenal"
"wifibroot","https://github.com/hash3liZer/WiFiBroot"
"wifi-bruteforcer-fsecurify","https://github.com/faizann24/wifi-bruteforcer-fsecurify"
"wifi-bruteforcer-fsecurity","https://github.com/faizann24/wifi-bruteforcer-fsecurify"
"wifigrabber","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/wifigrabber"
"wifijammer","https://github.com/hash3liZer/wifijammer"
"wifijammer","https://github.com/DanMcInerney/wifijammer"
"wifiphisher","https://github.com/wifiphisher/wifiphisher"
"WiFi-Pumpkin","https://github.com/P0cL4bs/WiFi-Pumpkin"
"wifite2","https://github.com/derv82/wifite2"
"win-brute-logon","https://github.com/DarkCoderSc/win-brute-logon"
"windapsearch","https://github.com/ropnop/windapsearch"
"WinDefenderKiller","https://github.com/S12cybersecurity/WinDefenderKiller"
"WindfarmDynamite","https://github.com/FuzzySecurity/Sharp-Suite/tree/master/WindfarmDynamite"
"WindmillVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Windows_MSKSSRV_LPE_CVE-2023-36802","https://github.com/chompie1337/Windows_MSKSSRV_LPE_CVE-2023-36802"
"WindowsExploitationResources","https://github.com/FULLSHADE/WindowsExploitationResources"
"Windows-Exploit-Suggester","https://github.com/AonCyberLabs/Windows-Exploit-Suggester"
"windows-login-phish","https://github.com/CipherKill/windows-login-phish"
"Windows-Post-Exploitation","https://github.com/emilyanncr/Windows-Post-Exploitation"
"windows-privesc-check","https://github.com/pentestmonkey/windows-privesc-check"
"Windows-Privilege-Escalation","https://github.com/frizb/Windows-Privilege-Escalation"
"Windscribe","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Winpayloads","https://github.com/nccgroup/Winpayloads"
"WinPwn","https://github.com/S3cur3Th1sSh1t/WinPwn"
"WinPwnage","https://github.com/rootm0s/WinPwnage"
"winrs","N/A"
"WinSCPPasswdExtractor","https://github.com/NeffIsBack/WinSCPPasswdExtractor"
"WinShellcode","https://github.com/DallasFR/WinShellcode"
"WINspect","https://github.com/A-mIn3/WINspect"
"WirelessKeyView","https://www.nirsoft.net/utils/wireless_key.html"
"wireshark","https://www.wireshark.org/"
"wiresocks","https://github.com/sensepost/wiresocks"
"WitnessMe","https://github.com/byt3bl33d3r/WitnessMe"
"WLAN-Windows-Passwords","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/WLAN-Windows-Passwords"
"WMEye","https://github.com/pwn1sher/WMEye"
"wmic","https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-347a"
"wmic","https://www.microsoft.com/en-us/security/blog/2022/04/12/tarrask-malware-uses-scheduled-tasks-for-defense-evasion/"
"wmic","N/A"
"wmic","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Anti-Forensics.md"
"wmic","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"wmic","https://thedfirreport.com/2023/05/22/icedid-macro-ends-in-nokoyawa-ransomware/"
"WMIcmd","https://github.com/nccgroup/WMIcmd"
"wmiexec","https://github.com/WKL-Sec/wmiexec"
"wmiexec","https://github.com/rapid7/metasploit-framework/blob/2722067108b5c034da9f77b95eaf1c1db33db4fa/modules/auxiliary/scanner/smb/impacket/wmiexec.py#L127"
"wmiexec2","https://github.com/ice-wzl/wmiexec2"
"wmiexec-pro","https://github.com/XiaoliChan/wmiexec-Pro"
"WMImplant","https://github.com/FortyNorthSecurity/WMImplant"
"WMIPersistence","https://github.com/mdsecactivebreach/WMIPersistence"
"Wmisploit","https://github.com/secabstraction/WmiSploit"
"wordlists","https://www.kali.org/tools/wordlists/"
"wordlists","https://github.com/clem9669/wordlists"
"wordsmith","https://github.com/skahwah/wordsmith"
"WorkingVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"WorldWind-Stealer","https://github.com/Leecher21/WorldWind-Stealer"
"wpaf","https://github.com/kancotdiq/wpaf"
"WPScan","https://github.com/wpscanteam/wpscan"
"WSPCoerce","https://github.com/slemire/WSPCoerce"
"wstunnel","https://github.com/erebe/wstunnel"
"WSUSpendu","https://github.com/AlsidOfficial/WSUSpendu"
"wsuxploit","https://github.com/pimps/wsuxploit"
"xcopy","N/A"
"Xerror","https://github.com/projectdiscovery/nuclei-burp-plugin"
"Xerror","https://github.com/Chudry/Xerror"
"xmrig","https://github.com/xmrig/xmrig/"
"xrdp","https://github.com/neutrinolabs/xrdp"
"xspy -display","https://github.com/mnp/xspy/blob/master/xspy.c"
"xss-labs","https://github.com/paralax/xss-labs"
"XSS-Payloads","http://www.xss-payloads.com/"
"XSStrike","https://github.com/UltimateHackers/XSStrike"
"xxd","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"XXEinjector","https://github.com/enjoiz/XXEinjector"
"yodo","https://github.com/b3rito/yodo"
"ysoserial.net","https://github.com/pwntester/ysoserial.net"
"zarp","https://github.com/hatRiot/zarp"
"ZenMate VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"zeroday-powershell","https://github.com/OneLogicalMyth/zeroday-powershell"
"zerologon","https://github.com/michaelpoznecki/zerologon"
"zerosum0x0","https://github.com/zerosum0x0"
"Zloader","https://www.mcafee.com/blogs/other-blogs/mcafee-labs/zloader-with-a-new-infection-technique/"
"Zloader","https://news.sophos.com/en-us/2022/01/19/zloader-installs-remote-access-backdoors-and-delivers-cobalt-strike/"
